timestamp,value,type
1604754000,0,precipitations
1604757600,0,precipitations
1604761200,0,precipitations
1604764800,0,precipitations
1604768400,0,precipitations
1604772000,0,precipitations
1604775600,0,precipitations
1604779200,0,precipitations
1604782800,0,precipitations
1604786400,0,precipitations
1604790000,0,precipitations
1604793600,0,precipitations
1604797200,0,precipitations
1604800800,0,precipitations
1604804400,0,precipitations
1604808000,0,precipitations
1604811600,0,precipitations
1604815200,0,precipitations
1604818800,0,precipitations
1604822400,0,precipitations
1604826000,0,precipitations
1604829600,0,precipitations
1604833200,0,precipitations
1604836800,0,precipitations
1604840400,0,precipitations
1604844000,0,precipitations
1604847600,0,precipitations
1604851200,0,precipitations
1604854800,0,precipitations
1604858400,0,precipitations
1604862000,0,precipitations
1604865600,0,precipitations
1604869200,0,precipitations
1604872800,0,precipitations
1604876400,0,precipitations
1604880000,0,precipitations
1604883600,0,precipitations
1604887200,0,precipitations
1604890800,0.2,precipitations
1604894400,0,precipitations
1604898000,0,precipitations
1604901600,0,precipitations
1604905200,0,precipitations
1604908800,0,precipitations
1604912400,0,precipitations
1604916000,0,precipitations
1604919600,0,precipitations
1604923200,0,precipitations
1604926800,0,precipitations
1604930400,0,precipitations
1604934000,0,precipitations
1604937600,0,precipitations
1604941200,0,precipitations
1604944800,0,precipitations
1604948400,0,precipitations
1604952000,0,precipitations
1604955600,0,precipitations
1604959200,0,precipitations
1604962800,0,precipitations
1604966400,0,precipitations
1604970000,0,precipitations
1604973600,0,precipitations
1604977200,0,precipitations
1604980800,0,precipitations
1604984400,0,precipitations
1604988000,0,precipitations
1604991600,0.2,precipitations
1604995200,0,precipitations
1604998800,0,precipitations
1605002400,0,precipitations
1605006000,0,precipitations
1605009600,0,precipitations
1605013200,0,precipitations
1605016800,0,precipitations
1605020400,0,precipitations
1605024000,0,precipitations
1605027600,0,precipitations
1605031200,0,precipitations
1605034800,0,precipitations
1605038400,0,precipitations
1605042000,0,precipitations
1605045600,0,precipitations
1605049200,0,precipitations
1605052800,0,precipitations
1605056400,0,precipitations
1605060000,0,precipitations
1605063600,0,precipitations
1605067200,0,precipitations
1605070800,0,precipitations
1605074400,0,precipitations
1605078000,0,precipitations
1605081600,0,precipitations
1605085200,0,precipitations
1605088800,0,precipitations
1605092400,0,precipitations
1605096000,0,precipitations
1605099600,0,precipitations
1605103200,0,precipitations
1605106800,0,precipitations
1605110400,0,precipitations
1605114000,0,precipitations
1605117600,0,precipitations
1605121200,0,precipitations
1605124800,0,precipitations
1605128400,0,precipitations
1605132000,0,precipitations
1605135600,0,precipitations
1605139200,0,precipitations
1605142800,0,precipitations
1605146400,0,precipitations
1605150000,0,precipitations
1605153600,0,precipitations
1605157200,0,precipitations
1605160800,0,precipitations
1605164400,0,precipitations
1605168000,0,precipitations
1605171600,0,precipitations
1605175200,0,precipitations
1605178800,0,precipitations
1605182400,0,precipitations
1605186000,0,precipitations
1605189600,0,precipitations
1605193200,0,precipitations
1605196800,0,precipitations
1605200400,0,precipitations
1605204000,0,precipitations
1605207600,0,precipitations
1605211200,0,precipitations
1605214800,0,precipitations
1605218400,0,precipitations
1605222000,0,precipitations
1605225600,0,precipitations
1605229200,0,precipitations
1605232800,0,precipitations
1605236400,0,precipitations
1605240000,0,precipitations
1605243600,0,precipitations
1605247200,0,precipitations
1605250800,0,precipitations
1605254400,0,precipitations
1605258000,0,precipitations
1605261600,0,precipitations
1605265200,0,precipitations
1605268800,0,precipitations
1605272400,0,precipitations
1605276000,0,precipitations
1605279600,0,precipitations
1605283200,0,precipitations
1605286800,0,precipitations
1605290400,0,precipitations
1605294000,0,precipitations
1605297600,0,precipitations
1605301200,0,precipitations
1605304800,0,precipitations
1605308400,0,precipitations
1605312000,0,precipitations
1605315600,0,precipitations
1605319200,0,precipitations
1605322800,0,precipitations
1605326400,0,precipitations
1605330000,0,precipitations
1605333600,0,precipitations
1605337200,0,precipitations
1605340800,0,precipitations
1605344400,0,precipitations
1605348000,0,precipitations
1605351600,0,precipitations
1605355200,0,precipitations
1605358800,0,precipitations
1605362400,0,precipitations
1605366000,0,precipitations
1605369600,0,precipitations
1605373200,0,precipitations
1605376800,0,precipitations
1605380400,0,precipitations
1605384000,0,precipitations
1605387600,0,precipitations
1605391200,0,precipitations
1605394800,0,precipitations
1605398400,0,precipitations
1605402000,0,precipitations
1605405600,0,precipitations
1605409200,0,precipitations
1605412800,0,precipitations
1605416400,0,precipitations
1605420000,0,precipitations
1605423600,0,precipitations
1605427200,0,precipitations
1605430800,0,precipitations
1605434400,0,precipitations
1605438000,0,precipitations
1605441600,0,precipitations
1605445200,0,precipitations
1605448800,0,precipitations
1605452400,0,precipitations
1605456000,0,precipitations
1605459600,0,precipitations
1605463200,0,precipitations
1605466800,0,precipitations
1605470400,0,precipitations
1605474000,0,precipitations
1605477600,0,precipitations
1605481200,0,precipitations
1605484800,0,precipitations
1605488400,0,precipitations
1605492000,0,precipitations
1605495600,0,precipitations
1605499200,0,precipitations
1605502800,0,precipitations
1605506400,0,precipitations
1605510000,0,precipitations
1605513600,0,precipitations
1605517200,0.4,precipitations
1605520800,0.6,precipitations
1605524400,0.2,precipitations
1605528000,1,precipitations
1605531600,0.8,precipitations
1605535200,0,precipitations
1605538800,0,precipitations
1605542400,0,precipitations
1605546000,0,precipitations
1605549600,0,precipitations
1605553200,0,precipitations
1605556800,0,precipitations
1605560400,0,precipitations
1605564000,0,precipitations
1605567600,0.2,precipitations
1605571200,0.8,precipitations
1605574800,0.4,precipitations
1605578400,0.2,precipitations
1605582000,0,precipitations
1605585600,0,precipitations
1605589200,0,precipitations
1605592800,0,precipitations
1605596400,0,precipitations
1605600000,0,precipitations
1605603600,0,precipitations
1605607200,0,precipitations
1605610800,0,precipitations
1605614400,0,precipitations
1605618000,0,precipitations
1605621600,0,precipitations
1605625200,0,precipitations
1605628800,0,precipitations
1605632400,0,precipitations
1605636000,0,precipitations
1605639600,0,precipitations
1605643200,0,precipitations
1605646800,0,precipitations
1605650400,0,precipitations
1605654000,0,precipitations
1605657600,0,precipitations
1605661200,0,precipitations
1605664800,0,precipitations
1605668400,0,precipitations
1605672000,0,precipitations
1605675600,0,precipitations
1605679200,0,precipitations
1605682800,0,precipitations
1605686400,0,precipitations
1605690000,0,precipitations
1605693600,0,precipitations
1605697200,0,precipitations
1605700800,0,precipitations
1605704400,0,precipitations
1605708000,0,precipitations
1605711600,0,precipitations
1605715200,0,precipitations
1605718800,0,precipitations
1605722400,0,precipitations
1605726000,0,precipitations
1605729600,0,precipitations
1605733200,0,precipitations
1605736800,0,precipitations
1605740400,0,precipitations
1605744000,0,precipitations
1605747600,0,precipitations
1605751200,0,precipitations
1605754800,0,precipitations
1605758400,0,precipitations
1605762000,0,precipitations
1605765600,0.2,precipitations
1605769200,0,precipitations
1605772800,0,precipitations
1605776400,0,precipitations
1605780000,0,precipitations
1605783600,0,precipitations
1605787200,0,precipitations
1605790800,0,precipitations
1605794400,0,precipitations
1605798000,0,precipitations
1605801600,0,precipitations
1605805200,0,precipitations
1605808800,0,precipitations
1605812400,0,precipitations
1605816000,0,precipitations
1605819600,0,precipitations
1605823200,0,precipitations
1605826800,0,precipitations
1605830400,0,precipitations
1605834000,0,precipitations
1605837600,0,precipitations
1605841200,0,precipitations
1605844800,0,precipitations
1605848400,0,precipitations
1605852000,2.4,precipitations
1605855600,1.8,precipitations
1605859200,1.4,precipitations
1605862800,1,precipitations
1605866400,2.2,precipitations
1605870000,0.2,precipitations
1605873600,0,precipitations
1605877200,0,precipitations
1605880800,0,precipitations
1605884400,0,precipitations
1605888000,0,precipitations
1605891600,0,precipitations
1605895200,0,precipitations
1605898800,0,precipitations
1605902400,0,precipitations
1605906000,0,precipitations
1605909600,0,precipitations
1605913200,0,precipitations
1605916800,0,precipitations
1605920400,0,precipitations
1605924000,0,precipitations
1605927600,0,precipitations
1605931200,0,precipitations
1605934800,0,precipitations
1605938400,0,precipitations
1605942000,0,precipitations
1605945600,0,precipitations
1605949200,0,precipitations
1605952800,0,precipitations
1605956400,0,precipitations
1605960000,0,precipitations
1605963600,0,precipitations
1605967200,0,precipitations
1605970800,0,precipitations
1605974400,0,precipitations
1605978000,0,precipitations
1605981600,0,precipitations
1605985200,0,precipitations
1605988800,0,precipitations
1605992400,0,precipitations
1605996000,0,precipitations
1605999600,0,precipitations
1606003200,0,precipitations
1606006800,0,precipitations
1606010400,0,precipitations
1606014000,0,precipitations
1606017600,0,precipitations
1606021200,0,precipitations
1606024800,0,precipitations
1606028400,0,precipitations
1606032000,0,precipitations
1606035600,0,precipitations
1606039200,0,precipitations
1606042800,0,precipitations
1606046400,0,precipitations
1606050000,0,precipitations
1606053600,0,precipitations
1606057200,0,precipitations
1606060800,0,precipitations
1606064400,0,precipitations
1606068000,0,precipitations
1606071600,0,precipitations
1606075200,0,precipitations
1606078800,0,precipitations
1606082400,0,precipitations
1606086000,0,precipitations
1606089600,0,precipitations
1606093200,0,precipitations
1606096800,0,precipitations
1606100400,0,precipitations
1606104000,0,precipitations
1606107600,0,precipitations
1606111200,0,precipitations
1606114800,0,precipitations
1606118400,0,precipitations
1606122000,0,precipitations
1606125600,0,precipitations
1606129200,0,precipitations
1606132800,0,precipitations
1606136400,0,precipitations
1606140000,0,precipitations
1606143600,0,precipitations
1606147200,0,precipitations
1606150800,0,precipitations
1606154400,0,precipitations
1606158000,0,precipitations
1606161600,0,precipitations
1606165200,0,precipitations
1606168800,0,precipitations
1606172400,0,precipitations
1606176000,0,precipitations
1606179600,0,precipitations
1606183200,0,precipitations
1606186800,0,precipitations
1606190400,0,precipitations
1606194000,0,precipitations
1606197600,0,precipitations
1606201200,0,precipitations
1606204800,0,precipitations
1606208400,0,precipitations
1606212000,0,precipitations
1606215600,0,precipitations
1606219200,0,precipitations
1606222800,0,precipitations
1606226400,0,precipitations
1606230000,0,precipitations
1606233600,0,precipitations
1606237200,0,precipitations
1606240800,0,precipitations
1606244400,0,precipitations
1606248000,0,precipitations
1606251600,0,precipitations
1606255200,0,precipitations
1606258800,0,precipitations
1606262400,0,precipitations
1606266000,0,precipitations
1606269600,0,precipitations
1606273200,0,precipitations
1606276800,0,precipitations
1606280400,0,precipitations
1606284000,0,precipitations
1606287600,0,precipitations
1606291200,0,precipitations
1606294800,0,precipitations
1606298400,0,precipitations
1606302000,0,precipitations
1606305600,0,precipitations
1606309200,0,precipitations
1606312800,0,precipitations
1606316400,0,precipitations
1606320000,0,precipitations
1606323600,0,precipitations
1606327200,0,precipitations
1606330800,0,precipitations
1606334400,0,precipitations
1606338000,0,precipitations
1606341600,0,precipitations
1606345200,0,precipitations
1606348800,0,precipitations
1606352400,0,precipitations
1606356000,0,precipitations
1606359600,0,precipitations
